split,split_index,source_file,window_index,start_sample,end_sample_exclusive,window_start_s,window_end_s,label,anomaly_fraction
train,28,normal_001.csv,28,3584,3712,7.168054096999185,7.422067497998796,0,0.0
train,29,normal_001.csv,29,3712,3840,7.424054199998864,7.678054063999298,0,0.0
train,30,normal_001.csv,30,3840,3968,7.680054172999007,7.9340541860001395,0,0.0
train,31,normal_001.csv,31,3968,4096,7.936054109999532,8.190054196998972,0,0.0
train,32,normal_001.csv,32,4096,4224,8.192056879999654,8.446054688998629,0,0.0
train,33,normal_001.csv,33,4224,4352,8.448054260999925,8.702054292998582,0,0.0
train,34,normal_001.csv,34,4352,4480,8.704054141999222,8.958053840999128,0,0.0
train,35,normal_001.csv,35,4480,4608,8.960053967999556,9.214055314998404,0,0.0
train,36,normal_001.csv,36,4608,4736,9.21605429400006,9.4700541409984,0,0.0
train,37,normal_001.csv,37,4736,4864,9.472056675998829,9.726053855998543,0,0.0
train,38,normal_001.csv,38,4864,4992,9.728053928000008,9.982063126999492,0,0.0
train,39,normal_001.csv,39,4992,5120,9.984058513999116,10.238057638998724,0,0.0
train,40,normal_001.csv,40,5120,5248,10.240055302998371,10.494054705999588,0,0.0
train,41,normal_001.csv,41,5248,5376,10.496054351999192,10.75005397699897,0,0.0
train,42,normal_001.csv,42,5376,5504,10.75206071499997,11.00605474799886,0,0.0
train,43,normal_001.csv,43,5504,5632,11.008054189998802,11.26205440800004,0,0.0
train,44,normal_001.csv,44,5632,5760,11.264054924999073,11.518053808998957,0,0.0
train,45,normal_001.csv,45,5760,5888,11.520053880998605,11.774058637000053,0,0.0
train,46,normal_001.csv,46,5888,6016,11.77605420799955,12.030057833999308,0,0.0
train,47,normal_001.csv,47,6016,6144,12.032061146999697,12.286054624999451,0,0.0
train,48,normal_001.csv,48,6144,6272,12.288053066999057,12.54205932199875,0,0.0
train,49,normal_001.csv,49,6272,6400,12.544067060998714,12.79926222299946,0,0.0
train,50,normal_001.csv,50,6400,6528,12.802509903998724,13.056738696999671,0,0.0
train,51,normal_001.csv,51,6528,6656,13.057785250999586,13.310057193999455,0,0.0
train,52,normal_001.csv,52,6656,6784,13.312068395998722,13.566064799999369,0,0.0
train,53,normal_001.csv,53,6784,6912,13.568054000999837,13.82206038699951,0,0.0
train,54,normal_001.csv,54,6912,7040,13.824068143998376,14.07805277099942,0,0.0
train,55,normal_001.csv,55,7040,7168,14.080056675999003,14.334066098999756,0,0.0
train,56,normal_001.csv,56,7168,7296,14.336060133999126,14.590052760999242,0,0.0
train,57,normal_001.csv,57,7296,7424,14.592066758999865,14.84605292299966,0,0.0
train,58,normal_001.csv,58,7424,7552,14.848052697998355,15.102055602999826,0,0.0
train,59,normal_001.csv,59,7552,7680,15.104053859999112,15.358052764999227,0,0.0
train,60,normal_001.csv,60,7680,7808,15.360053243999571,15.614056334999988,0,0.0
train,61,normal_001.csv,61,7808,7936,15.616053850999378,15.870052940999813,0,0.0
train,62,normal_001.csv,62,7936,8064,15.87205708699912,16.126056862998666,0,0.0
train,63,normal_001.csv,63,8064,8192,16.128053397998883,16.382057691998853,0,0.0
train,64,normal_001.csv,64,8192,8320,16.38405478200002,16.638052724998488,0,0.0
train,65,normal_001.csv,65,8320,8448,16.640052908000143,16.894054461999986,0,0.0
train,66,normal_001.csv,66,8448,8576,16.896053033999124,17.151136253000004,0,0.0
train,67,normal_001.csv,67,8576,8704,17.152171732999705,17.406058898999618,0,0.0
train,68,normal_001.csv,68,8704,8832,17.408053932998882,17.66206089499974,0,0.0
train,69,normal_001.csv,69,8832,8960,17.664098929999454,17.91805268799908,0,0.0
train,70,normal_001.csv,70,8960,9088,17.92005274099938,18.17408949899982,0,0.0
train,71,normal_001.csv,71,9088,9216,18.17608299699896,18.43005281099977,0,0.0
train,72,normal_001.csv,72,9216,9344,18.43205517899878,18.68605482599924,0,0.0
train,73,normal_001.csv,73,9344,9472,18.688052935000087,18.942054989998724,0,0.0
train,74,normal_001.csv,74,9472,9600,18.94405294999888,19.19805254199855,0,0.0
train,75,normal_001.csv,75,9600,9728,19.20005296599993,19.4540553909992,0,0.0
train,76,normal_001.csv,76,9728,9856,19.456053554999016,19.71005253600015,0,0.0
train,77,normal_001.csv,77,9856,9984,19.712054311999964,19.96605277499839,0,0.0
train,78,normal_001.csv,78,9984,10112,19.96805267999844,20.22205364199908,0,0.0
train,79,normal_001.csv,79,10112,10240,20.224052954999934,20.47805258399967,0,0.0
train,80,normal_001.csv,80,10240,10368,20.480052748998787,20.73405861899846,0,0.0
train,81,normal_001.csv,81,10368,10496,20.73605396899984,20.990052968998494,0,0.0
train,82,normal_001.csv,82,10496,10624,20.992055725999307,21.246052743999822,0,0.0
train,83,normal_001.csv,83,10624,10752,21.248052723998622,21.502037889998974,0,0.0
train,84,normal_001.csv,84,10752,10880,21.504053591999764,21.758052665998548,0,0.0
train,85,normal_001.csv,85,10880,11008,21.760052738000013,22.01405272000011,0,0.0
train,86,normal_001.csv,86,11008,11136,22.01605275499969,22.270055051998497,0,0.0
train,87,normal_001.csv,87,11136,11264,22.27205632699952,22.52605401299843,0,0.0
train,88,normal_001.csv,88,11264,11392,22.52805615899888,22.782054992998383,0,0.0
train,89,normal_001.csv,89,11392,11520,22.784054453999488,23.03805384399857,0,0.0
train,90,normal_001.csv,90,11520,11648,23.04005376799978,23.294055156999093,0,0.0
train,91,normal_001.csv,91,11648,11776,23.29605408099997,23.550054266999723,0,0.0
train,92,normal_001.csv,92,11776,11904,23.552061153999603,23.806054506998407,0,0.0
train,93,normal_001.csv,93,11904,12032,23.808054078999703,24.06205524699908,0,0.0
train,94,normal_001.csv,94,12032,12160,24.06405426299898,24.31805380199876,0,0.0
train,95,normal_001.csv,95,12160,12288,24.320053928999187,24.57406030099992,0,0.0
train,96,normal_001.csv,96,12288,12416,24.57605476199933,24.830053948999197,0,0.0
train,97,normal_001.csv,97,12416,12544,24.83205531699969,25.086053873999845,0,0.0
train,98,normal_001.csv,98,12544,12672,25.088053871999364,25.34205576299973,0,0.0
train,99,normal_001.csv,99,12672,12800,25.344054111999867,25.598054465999667,0,0.0
train,100,normal_001.csv,100,12800,12928,25.6000541859994,25.85405546599941,0,0.0
train,101,normal_001.csv,101,12928,13056,25.85605722299988,26.110053892,0,0.0
train,102,normal_001.csv,102,13056,13184,26.112059870998564,26.36605378099921,0,0.0
train,103,normal_001.csv,103,13184,13312,26.368053981999765,26.622055854999417,0,0.0
train,104,normal_001.csv,104,13312,13440,26.624054242000057,26.87805402199956,0,0.0
train,105,normal_001.csv,105,13440,13568,26.880053889999544,27.134070041000086,0,0.0
train,106,normal_001.csv,106,13568,13696,27.13606057600009,27.39005646699843,0,0.0
train,107,normal_001.csv,107,13696,13824,27.39206489099888,27.64607280099881,0,0.0
train,108,normal_001.csv,108,13824,13952,27.648064872999385,27.90207715399993,0,0.0
train,109,normal_001.csv,109,13952,14080,27.904066003999105,28.15805652499876,0,0.0
train,110,normal_001.csv,110,14080,14208,28.16006357799961,28.41406011899926,0,0.0
train,111,normal_001.csv,111,14208,14336,28.41606137599956,28.67005278599936,0,0.0
train,112,normal_001.csv,112,14336,14464,28.672054505999768,28.926053047000096,0,0.0
train,113,normal_001.csv,113,14464,14592,28.92805282199879,29.18205917799969,0,0.0
train,114,normal_001.csv,114,14592,14720,29.18405384200014,29.43806115999905,0,0.0
train,115,normal_001.csv,115,14720,14848,29.44006280599933,29.69405721699877,0,0.0
train,116,normal_001.csv,116,14848,14976,29.696054123000067,29.95005258999845,0,0.0
train,117,normal_001.csv,117,14976,15104,29.95205604999865,30.20605251699999,0,0.0
train,118,normal_001.csv,118,15104,15232,30.20805260799898,30.46206294500007,0,0.0
train,119,normal_001.csv,119,15232,15360,30.46405983099976,30.718052890999388,0,0.0
train,120,normal_001.csv,120,15360,15488,30.72005290800007,30.9740680599989,0,0.0
train,121,normal_001.csv,121,15488,15616,30.9760569279988,31.230052524999337,0,0.0
train,122,normal_001.csv,122,15616,15744,31.232053818999702,31.48605260099976,0,0.0
train,123,normal_001.csv,123,15744,15872,31.488052709999465,31.74205864099895,0,0.0
train,124,normal_001.csv,124,15872,16000,31.74406461999933,31.998062475999177,0,0.0
train,125,normal_001.csv,125,16000,16128,32.00005634499939,32.25406770099835,0,0.0
train,126,normal_001.csv,126,16128,16256,32.256063236000045,32.51005392599836,0,0.0
train,127,normal_001.csv,127,16256,16384,32.51205707199915,32.76606235500003,0,0.0
train,128,normal_001.csv,128,16384,16512,32.76805929699913,33.02205644999958,0,0.0
train,129,normal_001.csv,129,16512,16640,33.024063873999694,33.278054100999725,0,0.0
train,130,normal_001.csv,130,16640,16768,33.280054209999435,33.534075714998835,0,0.0
train,131,normal_001.csv,131,16768,16896,33.53605663899907,33.79007588499917,0,0.0
train,132,normal_001.csv,132,16896,17024,33.79207456899894,34.04606142599914,0,0.0
train,133,normal_001.csv,133,17024,17152,34.048053793998406,34.30206720699971,0,0.0
train,134,normal_001.csv,134,17152,17280,34.304060889999164,34.55805313599922,0,0.0
train,135,normal_001.csv,135,17280,17408,34.560055059999286,34.81407189899983,0,0.0
train,136,normal_001.csv,136,17408,17536,34.81606906399975,35.07005269899855,0,0.0
train,137,normal_001.csv,137,17536,17664,35.072066493999955,35.32605305499965,0,0.0
train,138,normal_001.csv,138,17664,17792,35.328070756999296,35.5820576699989,0,0.0
train,139,normal_001.csv,139,17792,17920,35.584058409000136,35.838053026000125,0,0.0
train,140,normal_001.csv,140,17920,18048,35.8400527649992,36.09406615999978,0,0.0
train,141,normal_001.csv,141,18048,18176,36.09605573199951,36.35005418299989,0,0.0
train,142,normal_001.csv,142,18176,18304,36.35208025499924,36.606058667999605,0,0.0
train,143,normal_001.csv,143,18304,18432,36.60805896300008,36.86207069199918,0,0.0
train,144,normal_001.csv,144,18432,18560,36.864060837999205,37.11805556699983,0,0.0
train,145,normal_001.csv,145,18560,18688,37.12005806399975,37.37403029300003,0,0.0
train,146,normal_001.csv,146,18688,18816,37.37605366199932,37.63005263099876,0,0.0
train,147,normal_001.csv,147,18816,18944,37.63205272199957,37.88605385899973,0,0.0
train,148,normal_001.csv,148,18944,19072,37.88805293099904,38.14206199299952,0,0.0
train,149,normal_001.csv,149,19072,19200,38.14405645399893,38.398052683998685,0,0.0
train,150,normal_001.csv,150,19200,19328,38.40005701500013,38.65405531799843,0,0.0
train,151,normal_001.csv,151,19328,19456,38.65605477899953,38.91005680499984,0,0.0
train,152,normal_001.csv,152,19456,19584,38.91207017399938,39.16605531099958,0,0.0
train,153,normal_001.csv,153,19584,19712,39.16805428999942,39.422053889999006,0,0.0
train,154,normal_001.csv,154,19712,19840,39.42405964699901,39.67807543299932,0,0.0
train,155,normal_001.csv,155,19840,19968,39.6800800789988,39.93406247599887,0,0.0
train,156,normal_001.csv,156,19968,20096,39.93605512199974,40.1900525559995,0,0.0
train,157,normal_001.csv,157,20096,20224,40.19205307199991,40.446054635998735,0,0.0
train,158,normal_001.csv,158,20224,20352,40.44805283699861,40.70205251199877,0,0.0
train,159,normal_001.csv,159,20352,20480,40.70405410300009,40.95805266699972,0,0.0
train,160,normal_001.csv,160,20480,20608,40.96005260899983,41.21405439499904,0,0.0
train,161,normal_001.csv,161,20608,20736,41.21605291199921,41.47006310500001,0,0.0
train,162,normal_001.csv,162,20736,20864,41.47205458499957,41.726053722999495,0,0.0
train,163,normal_001.csv,163,20864,20992,41.72805307299859,41.98205265499928,0,0.0
train,164,normal_001.csv,164,20992,21120,41.98405841299973,42.238053477,0,0.0
train,165,normal_001.csv,165,21120,21248,42.24005445599869,42.494055594999736,0,0.0
train,166,normal_001.csv,166,21248,21376,42.496054240999,42.75005276799857,0,0.0
train,167,normal_001.csv,167,21376,21504,42.75205267399906,43.00605321999865,0,0.0
train,168,normal_001.csv,168,21504,21632,43.00805279199994,43.26205252299951,0,0.0
train,169,normal_001.csv,169,21632,21760,43.26405415099907,43.518062715998894,0,0.0
train,170,normal_001.csv,170,21760,21888,43.52005613899928,43.77405718599948,0,0.0
train,171,normal_001.csv,171,21888,22016,43.776061053999,44.03005256399956,0,0.0
train,172,normal_001.csv,172,22016,22144,44.03205296899978,44.28605744199922,0,0.0
train,173,normal_001.csv,173,22144,22272,44.28805330999967,44.54205252299835,0,0.0
train,174,normal_001.csv,174,22272,22400,44.5440534469999,44.79805521599883,0,0.0
train,175,normal_001.csv,175,22400,22528,44.80006010299985,45.05405753899868,0,0.0
train,176,normal_001.csv,176,22528,22656,45.05605492599898,45.310059250999984,0,0.0
train,177,normal_001.csv,177,22656,22784,45.31205302599847,45.56605536999996,0,0.0
train,178,normal_001.csv,178,22784,22912,45.56805347899899,45.822052507999615,0,0.0
train,179,normal_001.csv,179,22912,23040,45.82405443199968,46.0780525350001,0,0.0
train,180,normal_001.csv,180,23040,23168,46.08005266199871,46.33405439499984,0,0.0
train,181,normal_001.csv,181,23168,23296,46.33605261499906,46.590052550998735,0,0.0
train,182,normal_001.csv,182,23296,23424,46.59205269699851,46.84605276399998,0,0.0
train,183,normal_001.csv,183,23424,23552,46.84805263199996,47.10205254999892,0,0.0
train,184,normal_001.csv,184,23552,23680,47.10405451099905,47.35805250299927,0,0.0
train,185,normal_001.csv,185,23680,23808,47.36005264999949,47.61405932699927,0,0.0
train,186,normal_001.csv,186,23808,23936,47.61606258399843,47.87005283599865,0,0.0
train,187,normal_001.csv,187,23936,24064,47.8720527229998,48.126052863999575,0,0.0
train,188,normal_001.csv,188,24064,24192,48.12805280599969,48.3820541139994,0,0.0
train,189,normal_001.csv,189,24192,24320,48.38405850099844,48.63805543799936,0,0.0
train,190,normal_001.csv,190,24320,24448,48.64005904699843,48.89405303999956,0,0.0
train,191,normal_001.csv,191,24448,24576,48.89605429699986,49.15005388299869,0,0.0
train,192,normal_001.csv,192,24576,24704,49.152052824998464,49.40607874399939,0,0.0
train,193,normal_001.csv,193,24704,24832,49.4080760199995,49.66205753199938,0,0.0
train,194,normal_001.csv,194,24832,24960,49.66407930700007,49.91806202299995,0,0.0
train,195,normal_001.csv,195,24960,25088,49.92005461400004,50.17605143799847,0,0.0
train,196,normal_001.csv,196,25088,25216,50.17706238199935,50.43795705299999,0,0.0
train,197,normal_001.csv,197,25216,25344,50.43896390400005,50.68605558999843,0,0.0
train,198,normal_001.csv,198,25344,25472,50.688054606998776,50.94205419299942,0,0.0
train,199,normal_001.csv,199,25472,25600,50.944059505998666,51.19805274099963,0,0.0
train,200,normal_001.csv,200,25600,25728,51.20005925699843,51.45406121399901,0,0.0
train,201,normal_001.csv,201,25728,25856,51.4560566379987,51.71005277999939,0,0.0
train,202,normal_001.csv,202,25856,25984,51.71205281499897,51.96605512399947,0,0.0
train,203,normal_001.csv,203,25984,26112,51.96805301099994,52.22210274600002,0,0.0
train,204,normal_001.csv,204,26112,26240,52.22407457699956,52.47805508999954,0,0.0
train,205,normal_001.csv,205,26240,26368,52.48005393999847,52.73405297199861,0,0.0
train,206,normal_001.csv,206,26368,26496,52.736052894999375,52.9900527789996,0,0.0
train,207,normal_001.csv,207,26496,26624,52.992052683999646,53.24605580899879,0,0.0
train,208,normal_001.csv,208,26624,26752,53.24805338099941,53.5020525789987,0,0.0
train,209,normal_001.csv,209,26752,26880,53.50405287299873,53.75805373899857,0,0.0
train,210,normal_001.csv,210,26880,27008,53.76005269999951,54.01405297299971,0,0.0
train,211,normal_001.csv,211,27008,27136,54.01605547100007,54.2700525579985,0,0.0
train,212,normal_001.csv,212,27136,27264,54.27205272299943,54.526052513998366,0,0.0
train,213,normal_001.csv,213,27264,27392,54.52805275299943,54.78205269299906,0,0.0
train,214,normal_001.csv,214,27392,27520,54.7840624499986,55.03805302000001,0,0.0
train,215,normal_001.csv,215,27520,27648,55.04005281399986,55.29406549499981,0,0.0
train,216,normal_001.csv,216,27648,27776,55.29606860399872,55.55005408099896,0,0.0
train,217,normal_001.csv,217,27776,27904,55.552054059999136,55.80605742599983,0,0.0
train,218,normal_001.csv,218,27904,28032,55.80805446099839,56.0620535679991,0,0.0
train,219,normal_001.csv,219,28032,28160,56.064053806998345,56.31805474700013,0,0.0
train,220,normal_001.csv,220,28160,28288,56.3200568379998,56.57405420399846,0,0.0
train,221,normal_001.csv,221,28288,28416,56.57606059099999,56.83006393899996,0,0.0
train,222,normal_001.csv,222,28416,28544,56.83205393699973,57.08605759999955,0,0.0
train,223,normal_001.csv,223,28544,28672,57.08805439399839,57.34205435399963,0,0.0
train,224,normal_001.csv,224,28672,28800,57.34405875899938,57.59805703299935,0,0.0
train,225,normal_001.csv,225,28800,28928,57.60005586399893,57.854062342999896,0,0.0
train,226,normal_001.csv,226,28928,29056,57.85605519199999,58.11005350399864,0,0.0
train,227,normal_001.csv,227,29056,29184,58.11205453899856,58.36605801699989,0,0.0
train,228,normal_001.csv,228,29184,29312,58.36805484799879,58.62205391899988,0,0.0
train,229,normal_001.csv,229,29312,29440,58.62405547299932,58.87805397000011,0,0.0
train,230,normal_001.csv,230,29440,29568,58.88005470799908,59.13405385399892,0,0.0
train,231,normal_001.csv,231,29568,29696,59.13605909199941,59.39005440399888,0,0.0
train,232,normal_001.csv,232,29696,29824,59.392054105999705,59.64605599199968,0,0.0
train,233,normal_001.csv,233,29824,29952,59.64805424899896,59.90205385799891,0,0.0
train,234,normal_002.csv,0,0,128,5.189995135879144e-07,0.254057517999172,0,0.0
train,235,normal_002.csv,1,128,256,0.2560541080001712,0.5100528849998227,0,0.0
train,236,normal_002.csv,2,256,384,0.5120583829993848,0.7660542899993743,0,0.0
train,237,normal_002.csv,3,384,512,0.7680527880002046,1.0220595829996455,0,0.0
train,238,normal_002.csv,4,512,640,1.0240565620006237,1.2780600799997046,0,0.0
train,239,normal_002.csv,5,640,768,1.280054041000767,1.5340579849998903,0,0.0
train,240,normal_002.csv,6,768,896,1.53605372399943,1.7900554269999702,0,0.0
train,241,normal_002.csv,7,896,1024,1.792055239999172,2.0460568689995853,0,0.0
train,242,normal_002.csv,8,1024,1152,2.0480543480007327,2.3020552920006594,0,0.0
train,243,normal_002.csv,9,1152,1280,2.304058289999375,2.558054937999259,0,0.0
train,244,normal_002.csv,10,1280,1408,2.5600539919996663,2.8140575100005663,0,0.0
train,245,normal_002.csv,11,1408,1536,2.8160545080008887,3.070057803999589,0,0.0
train,246,normal_002.csv,12,1536,1664,3.0720543389998056,3.3260561730003246,0,0.0
train,247,normal_002.csv,13,1664,1792,3.3280540600007957,3.582054115000574,0,0.0
train,248,normal_002.csv,14,1792,1920,3.584056817000601,3.8380555210005696,0,0.0
train,249,normal_002.csv,15,1920,2048,3.840054315000089,4.094055740999465,0,0.0
train,250,normal_002.csv,16,2048,2176,4.096054109999386,4.350062294999589,0,0.0
train,251,normal_002.csv,17,2176,2304,4.352056478999657,4.606058978999499,0,0.0
train,252,normal_002.csv,18,2304,2432,4.608057514000393,4.862057181999262,0,0.0
train,253,normal_002.csv,19,2432,2560,4.864062030999776,5.1180571429995325,0,0.0
train,254,normal_002.csv,20,2560,2688,5.120053234000807,5.374066567999762,0,0.0
train,255,normal_002.csv,21,2688,2816,5.376056991999576,5.630053715000031,0,0.0
train,256,normal_002.csv,22,2816,2944,5.632053158000417,5.886056010000175,0,0.0
train,257,normal_002.csv,23,2944,3072,5.888054118999207,6.142053175999536,0,0.0
train,258,normal_002.csv,24,3072,3200,6.144058841000515,6.398058990000209,0,0.0
train,259,normal_002.csv,25,3200,3328,6.400053950999791,6.654060286000458,0,0.0
train,260,normal_002.csv,26,3328,3456,6.656056247000379,6.9100585260002845,0,0.0
train,261,normal_002.csv,27,3456,3584,6.912054172000353,7.166065933000937,0,0.0
train,262,normal_002.csv,28,3584,3712,7.168057430999397,7.422053599000719,0,0.0
train,263,normal_002.csv,29,3712,3840,7.424058394000895,7.678053339999678,0,0.0
train,264,normal_002.csv,30,3840,3968,7.68005278199962,7.935297874999378,0,0.0
train,265,normal_002.csv,31,3968,4096,7.936382948000755,8.19005321000077,0,0.0
train,266,normal_002.csv,32,4096,4224,8.192052559999865,8.446054542999264,0,0.0
train,267,normal_002.csv,33,4224,4352,8.448055245000432,8.702053024999259,0,0.0
train,268,normal_002.csv,34,4352,4480,8.704054227000597,8.958055266000883,0,0.0
train,269,normal_002.csv,35,4480,4608,8.96005411599981,9.214056598999376,0,0.0
train,270,normal_002.csv,36,4608,4736,9.216055152999616,9.47005491500022,0,0.0
train,271,normal_002.csv,37,4736,4864,9.4720537280009,9.726057248999496,0,0.0
train,272,normal_002.csv,38,4864,4992,9.728054320999943,9.982054897000124,0,0.0
train,273,normal_002.csv,39,4992,5120,9.984058636000556,10.238055712999994,0,0.0
train,274,normal_002.csv,40,5120,5248,10.240054211000825,10.494061102999694,0,0.0
train,275,normal_002.csv,41,5248,5376,10.496055175000947,10.750054677999287,0,0.0
train,276,normal_002.csv,42,5376,5504,10.752054063999822,11.00605536399962,0,0.0
train,277,normal_002.csv,43,5504,5632,11.00805406499967,11.26205316100095,0,0.0
train,278,normal_002.csv,44,5632,5760,11.264059028999329,11.518055124999591,0,0.0
train,279,normal_002.csv,45,5760,5888,11.520052734000274,11.7740581270009,0,0.0
train,280,normal_002.csv,46,5888,6016,11.77605430999938,12.030053627999225,0,0.0
train,281,normal_002.csv,47,6016,6144,12.032052866999948,12.286054296000655,0,0.0
train,282,normal_002.csv,48,6144,6272,12.288055850000092,12.54205259400078,0,0.0
train,283,normal_002.csv,49,6272,6400,12.54405592600051,12.798053651000371,0,0.0
train,284,normal_002.csv,50,6400,6528,12.800053352999385,13.054058764000729,0,0.0
train,285,normal_002.csv,51,6528,6656,13.056054188000417,13.310053748000428,0,0.0
train,286,normal_002.csv,52,6656,6784,13.312052653000135,13.566053415999704,0,0.0
train,287,normal_002.csv,53,6784,6912,13.568053007000344,13.82205304799936,0,0.0
train,288,normal_002.csv,54,6912,7040,13.824055842000234,14.078053864999674,0,0.0
train,289,normal_002.csv,55,7040,7168,14.08005260400023,14.3340552009995,0,0.0
train,290,normal_002.csv,56,7168,7296,14.336057421000078,14.59006690699971,0,0.0
train,291,normal_002.csv,57,7296,7424,14.592052645999502,14.846053780000148,0,0.0
train,292,normal_002.csv,58,7424,7552,14.848052630000891,15.10205581899936,0,0.0
train,293,normal_002.csv,59,7552,7680,15.104054539000572,15.358053526000733,0,0.0
train,294,normal_002.csv,60,7680,7808,15.360052709000229,15.614053788000092,0,0.0
train,295,normal_002.csv,61,7808,7936,15.616052896999465,15.8700537349996,0,0.0
train,296,normal_002.csv,62,7936,8064,15.87205302899929,16.126055070999428,0,0.0
train,297,normal_002.csv,63,8064,8192,16.128052829000808,16.382054723000692,0,0.0
train,298,normal_002.csv,64,8192,8320,16.384055073000127,16.63805411499925,0,0.0
train,299,normal_002.csv,65,8320,8448,16.640054687000884,16.894062118000875,0,0.0
train,300,normal_002.csv,66,8448,8576,16.89605691200086,17.150055047000933,0,0.0
train,301,normal_002.csv,67,8576,8704,17.15205410099952,17.406058143000337,0,0.0
train,302,normal_002.csv,68,8704,8832,17.408055548999982,17.662053980000564,0,0.0
train,303,normal_002.csv,69,8832,8960,17.66405840399966,17.9180551139998,0,0.0
train,304,normal_002.csv,70,8960,9088,17.920053888999973,18.174060487999668,0,0.0
train,305,normal_002.csv,71,9088,9216,18.1760584120002,18.430054620999726,0,0.0
train,306,normal_002.csv,72,9216,9344,18.432053934000574,18.686056385000484,0,0.0
train,307,normal_002.csv,73,9344,9472,18.688054197000383,18.942053814000246,0,0.0
train,308,normal_002.csv,74,9472,9600,18.94405510899924,19.19805528100005,0,0.0
train,309,normal_002.csv,75,9600,9728,19.20005426100033,19.45405521199973,0,0.0
train,310,normal_002.csv,76,9728,9856,19.45605402500041,19.7100555119996,0,0.0
train,311,normal_002.csv,77,9856,9984,19.71205438099969,19.96605549800006,0,0.0
train,312,normal_002.csv,78,9984,10112,19.96805444100028,20.22205509500054,0,0.0
train,313,normal_002.csv,79,10112,10240,20.224061205000908,20.47805530400001,0,0.0
train,314,normal_002.csv,80,10240,10368,20.48005461700086,20.73405880899918,0,0.0
train,315,normal_002.csv,81,10368,10496,20.736055306999333,20.990054998999767,0,0.0
train,316,normal_002.csv,82,10496,10624,20.99205442300081,21.246057817999827,0,0.0
train,317,normal_002.csv,83,10624,10752,21.24805479799943,21.502074526999422,0,0.0
train,318,normal_002.csv,84,10752,10880,21.50409274699996,21.75805264299925,0,0.0
train,319,normal_002.csv,85,10880,11008,21.760052622999865,22.014054149000003,0,0.0
train,320,normal_002.csv,86,11008,11136,22.016052664999734,22.27005296900097,0,0.0
train,321,normal_002.csv,87,11136,11264,22.27205265200064,22.52605375200073,0,0.0
train,322,normal_002.csv,88,11264,11392,22.528052953999577,22.78205333200094,0,0.0
train,323,normal_002.csv,89,11392,11520,22.78405657000076,23.03805354100041,0,0.0
train,324,normal_002.csv,90,11520,11648,23.040052798000037,23.29405780600064,0,0.0
train,325,normal_002.csv,91,11648,11776,23.29605408200041,23.611397492000837,0,0.0
train,326,normal_002.csv,92,11776,11904,23.61227178700028,23.806053651000184,0,0.0
train,327,normal_002.csv,93,11904,12032,23.8080526119993,24.062053175000983,0,0.0
train,328,normal_002.csv,94,12032,12160,24.06405769199955,24.318053717999646,0,0.0
train,329,normal_002.csv,95,12160,12288,24.320052660999863,24.574058984000654,0,0.0
