split,split_index,source_file,window_index,start_sample,end_sample_exclusive,window_start_s,window_end_s,label,anomaly_fraction
train,60,normal_001.csv,60,7680,7808,15.360054503002177,15.61405387999912,0,0.0
train,61,normal_001.csv,61,7808,7936,15.616053028999886,15.870060648001528,0,0.0
train,62,normal_001.csv,62,7936,8064,15.872076093000942,16.126053471001796,0,0.0
train,63,normal_001.csv,63,8064,8192,16.128052657000808,16.382052793000184,0,0.0
train,64,normal_001.csv,64,8192,8320,16.38405481299924,16.638053598002443,0,0.0
train,65,normal_001.csv,65,8320,8448,16.640052617000038,16.89405781000096,0,0.0
train,66,normal_001.csv,66,8448,8576,16.89605349500198,17.150052836001123,0,0.0
train,67,normal_001.csv,67,8576,8704,17.152052615001594,17.406056937001267,0,0.0
train,68,normal_001.csv,68,8704,8832,17.40805375200216,17.662052667001262,0,0.0
train,69,normal_001.csv,69,8832,8960,17.66405616799966,17.91805437899893,0,0.0
train,70,normal_001.csv,70,8960,9088,17.920054120000714,18.174055628001952,0,0.0
train,71,normal_001.csv,71,9088,9216,18.17605453600117,18.43005459900087,0,0.0
train,72,normal_001.csv,72,9216,9344,18.43205370999931,18.68605431000105,0,0.0
train,73,normal_001.csv,73,9344,9472,18.68805407000036,18.94205407800109,0,0.0
train,74,normal_001.csv,74,9472,9600,18.94405494899911,19.19805530799931,0,0.0
train,75,normal_001.csv,75,9600,9728,19.20005419700101,19.45405624200066,0,0.0
train,76,normal_001.csv,76,9728,9856,19.456054149999545,19.710054176000995,0,0.0
train,77,normal_001.csv,77,9856,9984,19.71205404700231,19.966054332002383,0,0.0
train,78,normal_001.csv,78,9984,10112,19.968054592001863,20.22205400700113,0,0.0
train,79,normal_001.csv,79,10112,10240,20.224058952000632,20.47805405200052,0,0.0
train,80,normal_001.csv,80,10240,10368,20.48005390400067,20.73405926299893,0,0.0
train,81,normal_001.csv,81,10368,10496,20.73605572700035,20.990054234000127,0,0.0
train,82,normal_001.csv,82,10496,10624,20.992054087000724,21.24605555699964,0,0.0
train,83,normal_001.csv,83,10624,10752,21.24805403999926,21.50205399100014,0,0.0
train,84,normal_001.csv,84,10752,10880,21.50406078800006,21.75805796200075,0,0.0
train,85,normal_001.csv,85,10880,11008,21.760054369999125,22.01405639600125,0,0.0
train,86,normal_001.csv,86,11008,11136,22.01605423000001,22.27005403400108,0,0.0
train,87,normal_001.csv,87,11136,11264,22.272053794000385,22.52605548599968,0,0.0
train,88,normal_001.csv,88,11264,11392,22.52805404299943,22.782056604999525,0,0.0
train,89,normal_001.csv,89,11392,11520,22.7840556250012,23.038054188000388,0,0.0
train,90,normal_001.csv,90,11520,11648,23.04005409599995,23.294060676998924,0,0.0
train,91,normal_001.csv,91,11648,11776,23.29605789999914,23.550054221999744,0,0.0
train,92,normal_001.csv,92,11776,11904,23.55205383400244,23.80605510100213,0,0.0
train,93,normal_001.csv,93,11904,12032,23.80805421200057,24.062057737999567,0,0.0
train,94,normal_001.csv,94,12032,12160,24.06405696100046,24.318054041999854,0,0.0
train,95,normal_001.csv,95,12160,12288,24.32005384000149,24.57405995800218,0,0.0
train,96,normal_001.csv,96,12288,12416,24.57605562500248,24.830054354999447,0,0.0
train,97,normal_001.csv,97,12416,12544,24.83205933700083,25.086054678002256,0,0.0
train,98,normal_001.csv,98,12544,12672,25.088054474999808,25.342054500000813,0,0.0
train,99,normal_001.csv,99,12672,12800,25.344056705002004,25.598057897001127,0,0.0
train,100,normal_001.csv,100,12800,12928,25.600054380000078,25.85406453500036,0,0.0
train,101,normal_001.csv,101,12928,13056,25.85606518400164,26.110054265001963,0,0.0
train,102,normal_001.csv,102,13056,13184,26.11205398799939,26.366055976999636,0,0.0
train,103,normal_001.csv,103,13184,13312,26.368054589001986,26.622054096002103,0,0.0
train,104,normal_001.csv,104,13312,13440,26.624055708001837,26.87805528900208,0,0.0
train,105,normal_001.csv,105,13440,13568,26.8800539570002,27.134058038001967,0,0.0
train,106,normal_001.csv,106,13568,13696,27.13605550200009,27.39005421299953,0,0.0
train,107,normal_001.csv,107,13696,13824,27.39205391699943,27.646054091001133,0,0.0
train,108,normal_001.csv,108,13824,13952,27.64805383299972,27.90205428400077,0,0.0
train,109,normal_001.csv,109,13952,14080,27.904059674001477,28.158058885001083,0,0.0
train,110,normal_001.csv,110,14080,14208,28.16005499699895,28.41406085600101,0,0.0
train,111,normal_001.csv,111,14208,14336,28.416061264000746,28.67005377100213,0,0.0
train,112,normal_001.csv,112,14336,14464,28.672053771999344,28.92605385299976,0,0.0
train,113,normal_001.csv,113,14464,14592,28.928053761999763,29.18205417599893,0,0.0
train,114,normal_001.csv,114,14592,14720,29.18405630699999,29.43805394300216,0,0.0
train,115,normal_001.csv,115,14720,14848,29.44005374100016,29.694061081001564,0,0.0
train,116,normal_001.csv,116,14848,14976,29.696055600001277,29.95005388500067,0,0.0
train,117,normal_001.csv,117,14976,15104,29.952053868000803,30.20606876400052,0,0.0
train,118,normal_001.csv,118,15104,15232,30.208056265000774,30.462053864001064,0,0.0
train,119,normal_001.csv,119,15232,15360,30.464055160999123,30.71805424299964,0,0.0
train,120,normal_001.csv,120,15360,15488,30.72005387299941,30.974058306001098,0,0.0
train,121,normal_001.csv,121,15488,15616,30.97605486300017,31.23005431400088,0,0.0
train,122,normal_001.csv,122,15616,15744,31.23205414800032,31.4860548780016,0,0.0
train,123,normal_001.csv,123,15744,15872,31.488053934001076,31.74205403399901,0,0.0
train,124,normal_001.csv,124,15872,16000,31.74405814599959,31.99805459799973,0,0.0
train,125,normal_001.csv,125,16000,16128,32.00005415399937,32.25405873500131,0,0.0
train,126,normal_001.csv,126,16128,16256,32.256055514000764,32.510053853999125,0,0.0
train,127,normal_001.csv,127,16256,16384,32.51205385499998,32.76605514000039,0,0.0
train,128,normal_001.csv,128,16384,16512,32.768053973999486,33.02205429600144,0,0.0
train,129,normal_001.csv,129,16512,16640,33.024058760001935,33.27805428600186,0,0.0
train,130,normal_001.csv,130,16640,16768,33.28005386099903,33.53406014600114,0,0.0
train,131,normal_001.csv,131,16768,16896,33.53605527599939,33.79005737600164,0,0.0
train,132,normal_001.csv,132,16896,17024,33.792054173001816,34.04605471700052,0,0.0
train,133,normal_001.csv,133,17024,17152,34.04805418099932,34.30205396599922,0,0.0
train,134,normal_001.csv,134,17152,17280,34.30406100400069,34.558054066001205,0,0.0
train,135,normal_001.csv,135,17280,17408,34.56005408599958,34.814060445001815,0,0.0
train,136,normal_001.csv,136,17408,17536,34.81605614900036,35.07005393399959,0,0.0
train,137,normal_001.csv,137,17536,17664,35.072060156999214,35.3260550720006,0,0.0
train,138,normal_001.csv,138,17664,17792,35.328054183999484,35.58205396899939,0,0.0
train,139,normal_001.csv,139,17792,17920,35.58405502499954,35.83805430999928,0,0.0
train,140,normal_001.csv,140,17920,18048,35.84005388500009,36.09406115100137,0,0.0
train,141,normal_001.csv,141,18048,18176,36.0960552630022,36.35005393699976,0,0.0
train,142,normal_001.csv,142,18176,18304,36.35205382700224,36.60605537100128,0,0.0
train,143,normal_001.csv,143,18304,18432,36.60805398299999,36.86205426800007,0,0.0
train,144,normal_001.csv,144,18432,18560,36.864059416999226,37.118054498001584,0,0.0
train,145,normal_001.csv,145,18560,18688,37.12005388800026,37.37405528399904,0,0.0
train,146,normal_001.csv,146,18688,18816,37.376054822001606,37.63005445900126,0,0.0
train,147,normal_001.csv,147,18816,18944,37.63205988499976,37.88605417000144,0,0.0
train,148,normal_001.csv,148,18944,19072,37.88805374500225,38.14205391900032,0,0.0
train,149,normal_001.csv,149,19072,19200,38.14405471600185,38.398055149002175,0,0.0
train,150,normal_001.csv,150,19200,19328,38.40005392800231,38.65405915700103,0,0.0
train,151,normal_001.csv,151,19328,19456,38.65605626899924,38.91005403500094,0,0.0
train,152,normal_001.csv,152,19456,19584,38.912053850999655,39.16606122899975,0,0.0
train,153,normal_001.csv,153,19584,19712,39.168055507001554,39.42205490299966,0,0.0
train,154,normal_001.csv,154,19712,19840,39.42405894100011,39.67805407800188,0,0.0
train,155,normal_001.csv,155,19840,19968,39.68005409699981,39.93405566000001,0,0.0
train,156,normal_001.csv,156,19968,20096,39.93605410500095,40.19005403800111,0,0.0
train,157,normal_001.csv,157,20096,20224,40.19205387200054,40.44605417600178,0,0.0
train,158,normal_001.csv,158,20224,20352,40.44805386200096,40.70205531300235,0,0.0
train,159,normal_001.csv,159,20352,20480,40.70405844400011,40.95805413600101,0,0.0
train,160,normal_001.csv,160,20480,20608,40.96005384100136,41.214056033000816,0,0.0
train,161,normal_001.csv,161,20608,20736,41.21605799700046,41.4700601709992,0,0.0
train,162,normal_001.csv,162,20736,20864,41.47205446800217,41.72605586400096,0,0.0
train,163,normal_001.csv,163,20864,20992,41.72805440199954,41.98205394600154,0,0.0
train,164,normal_001.csv,164,20992,21120,41.98405898400233,42.23805447199993,0,0.0
train,165,normal_001.csv,165,21120,21248,42.24005432500053,42.49405853600183,0,0.0
train,166,normal_001.csv,166,21248,21376,42.49605537000025,42.750054154999816,0,0.0
train,167,normal_001.csv,167,21376,21504,42.75205378499959,43.00605497799916,0,0.0
train,168,normal_001.csv,168,21504,21632,43.00805394200143,43.262054614999215,0,0.0
train,169,normal_001.csv,169,21632,21760,43.26405544999943,43.51805416000207,0,0.0
train,170,normal_001.csv,170,21760,21888,43.5200539389989,43.77405937200092,0,0.0
train,171,normal_001.csv,171,21888,22016,43.77605524300088,44.03005430600024,0,0.0
train,172,normal_001.csv,172,22016,22144,44.0320540290013,44.28605455499928,0,0.0
train,173,normal_001.csv,173,22144,22272,44.28805416700197,44.5420542110005,0,0.0
train,174,normal_001.csv,174,22272,22400,44.54406363700036,44.79805429300177,0,0.0
train,175,normal_001.csv,175,22400,22528,44.80005388599966,45.05405554100071,0,0.0
train,176,normal_001.csv,176,22528,22656,45.05605422699955,45.31005428999924,0,0.0
train,177,normal_001.csv,177,22656,22784,45.312054068999714,45.566055130002496,0,0.0
train,178,normal_001.csv,178,22784,22912,45.56805392699971,45.82205405700006,0,0.0
train,179,normal_001.csv,179,22912,23040,45.82405805700182,46.078054076002445,0,0.0
train,180,normal_001.csv,180,23040,23168,46.08005392799896,46.334060053999565,0,0.0
train,181,normal_001.csv,181,23168,23296,46.3360552539998,46.59005391100072,0,0.0
train,182,normal_001.csv,182,23296,23424,46.59205388800183,46.846055100999365,0,0.0
train,183,normal_001.csv,183,23424,23552,46.84805392999988,47.1020542160004,0,0.0
train,184,normal_001.csv,184,23552,23680,47.10405841600004,47.3580543700009,0,0.0
train,185,normal_001.csv,185,23680,23808,47.36005392100196,47.614058561001,0,0.0
train,186,normal_001.csv,186,23808,23936,47.61605550099921,47.87005408500045,0,0.0
train,187,normal_001.csv,187,23936,24064,47.872053859002335,48.12605514700044,0,0.0
train,188,normal_001.csv,188,24064,24192,48.12805427200146,48.3820538200016,0,0.0
train,189,normal_001.csv,189,24192,24320,48.38405466699987,48.638054122999165,0,0.0
train,190,normal_001.csv,190,24320,24448,48.64005387799989,48.8940585929995,0,0.0
train,191,normal_001.csv,191,24448,24576,48.8960552919998,49.15005415500127,0,0.0
train,192,normal_001.csv,192,24576,24704,49.152053910002,49.40606001500055,0,0.0
train,193,normal_001.csv,193,24704,24832,49.40805523300151,49.66205524500037,0,0.0
train,194,normal_001.csv,194,24832,24960,49.664058222002495,49.91805415999988,0,0.0
train,195,normal_001.csv,195,24960,25088,49.9200552479997,50.174061427002016,0,0.0
train,196,normal_001.csv,196,25088,25216,50.17605901500065,50.43005415800144,0,0.0
train,197,normal_001.csv,197,25216,25344,50.43205385799956,50.68605429699892,0,0.0
train,198,normal_001.csv,198,25344,25472,50.68805407000036,50.942054176000966,0,0.0
train,199,normal_001.csv,199,25472,25600,50.94405572699907,51.19805442500001,0,0.0
train,200,normal_001.csv,200,25600,25728,51.20005412500177,51.45405941699937,0,0.0
train,201,normal_001.csv,201,25728,25856,51.45605596799942,51.710054242001206,0,0.0
train,202,normal_001.csv,202,25856,25984,51.7120541080003,51.96605464000095,0,0.0
train,203,normal_001.csv,203,25984,26112,51.96805411800233,52.22208716900059,0,0.0
train,204,normal_001.csv,204,26112,26240,52.22405620200152,52.47805404999963,0,0.0
train,205,normal_001.csv,205,26240,26368,52.48005386099976,52.734059376001824,0,0.0
train,206,normal_001.csv,206,26368,26496,52.73605563100136,52.99005427600059,0,0.0
train,207,normal_001.csv,207,26496,26624,52.992054197999096,53.24605425000118,0,0.0
train,208,normal_001.csv,208,26624,26752,53.24805413500144,53.50205398400067,0,0.0
train,209,normal_001.csv,209,26752,26880,53.504057906000526,53.7580541440002,0,0.0
train,210,normal_001.csv,210,26880,27008,53.76005399200221,54.014055563999136,0,0.0
train,211,normal_001.csv,211,27008,27136,54.016054096002335,54.270057335001184,0,0.0
train,212,normal_001.csv,212,27136,27264,54.27205397899888,54.52605544100152,0,0.0
train,213,normal_001.csv,213,27264,27392,54.5280539000014,54.78205434299889,0,0.0
train,214,normal_001.csv,214,27392,27520,54.78405848699913,55.03805439300049,0,0.0
train,215,normal_001.csv,215,27520,27648,55.0400564440024,55.29405648000102,0,0.0
train,216,normal_001.csv,216,27648,27776,55.29605432800236,55.55005749400152,0,0.0
train,217,normal_001.csv,217,27776,27904,55.55205513799956,55.8060543970023,0,0.0
train,218,normal_001.csv,218,27904,28032,55.80805385599888,56.06205400399995,0,0.0
train,219,normal_001.csv,219,28032,28160,56.06406183299987,56.318055259002,0,0.0
train,220,normal_001.csv,220,28160,28288,56.32005405100063,56.574056089000806,0,0.0
train,221,normal_001.csv,221,28288,28416,56.5760539360017,56.83005410400074,0,0.0
train,222,normal_001.csv,222,28416,28544,56.83205380300205,57.08605485899898,0,0.0
train,223,normal_001.csv,223,28544,28672,57.08805404099985,57.34205383800145,0,0.0
train,224,normal_001.csv,224,28672,28800,57.34405861200139,57.59805409500041,0,0.0
train,225,normal_001.csv,225,28800,28928,57.60005410899976,57.85405972200169,0,0.0
train,226,normal_001.csv,226,28928,29056,57.85605543999918,58.1100540160005,0,0.0
train,227,normal_001.csv,227,29056,29184,58.11205382700064,58.36606040300103,0,0.0
train,228,normal_001.csv,228,29184,29312,58.36805547300173,58.62205406800058,0,0.0
train,229,normal_001.csv,229,29312,29440,58.62405902699902,58.87805428900174,0,0.0
train,230,normal_001.csv,230,29440,29568,58.88005393300045,59.13406078800108,0,0.0
train,231,normal_001.csv,231,29568,29696,59.13605522800208,59.39005412000188,0,0.0
train,232,normal_001.csv,232,29696,29824,59.39205393100201,59.6460549350013,0,0.0
train,233,normal_001.csv,233,29824,29952,59.64806839300218,59.90205400800187,0,0.0
train,234,normal_002.csv,0,0,128,4.630019247997552e-07,0.2540529139987484,0,0.0
train,235,normal_002.csv,1,128,256,0.2560542620012711,0.5100526589994843,0,0.0
train,236,normal_002.csv,2,256,384,0.5120526729988342,0.7660540700017009,0,0.0
train,237,normal_002.csv,3,384,512,0.7680545840012201,1.0220526109987986,0,0.0
train,238,normal_002.csv,4,512,640,1.0240527550013212,1.2780534490011632,0,0.0
train,239,normal_002.csv,5,640,768,1.280052722999244,1.5340526020008838,0,0.0
train,240,normal_002.csv,6,768,896,1.5360550789991976,1.7900541070011968,0,0.0
train,241,normal_002.csv,7,896,1024,1.792054214001837,2.046058333999099,0,0.0
train,242,normal_002.csv,8,1024,1152,2.048054905000754,2.3020539700009977,0,0.0
train,243,normal_002.csv,9,1152,1280,2.3040540399997558,2.5580551419989206,0,0.0
train,244,normal_002.csv,10,1280,1408,2.560054248999222,2.8140539070009254,0,0.0
train,245,normal_002.csv,11,1408,1536,2.816059791999578,3.070053988001746,0,0.0
train,246,normal_002.csv,12,1536,1664,3.0720540389993403,3.32605605000208,0,0.0
train,247,normal_002.csv,13,1664,1792,3.328054212001007,3.5820545560018218,0,0.0
train,248,normal_002.csv,14,1792,1920,3.584057478001341,3.838055692998751,0,0.0
train,249,normal_002.csv,15,1920,2048,3.840054595999391,4.094053886001348,0,0.0
train,250,normal_002.csv,16,2048,2176,4.096058492999873,4.350054263999482,0,0.0
train,251,normal_002.csv,17,2176,2304,4.352054593000503,4.606059233999986,0,0.0
train,252,normal_002.csv,18,2304,2432,4.608055544998933,4.86205555700144,0,0.0
train,253,normal_002.csv,19,2432,2560,4.864054330999352,5.118054305999976,0,0.0
train,254,normal_002.csv,20,2560,2688,5.120053876002203,5.374053796000226,0,0.0
train,255,normal_002.csv,21,2688,2816,5.37605901400093,5.630054009001469,0,0.0
train,256,normal_002.csv,22,2816,2944,5.632054023000819,5.886060979999456,0,0.0
train,257,normal_002.csv,23,2944,3072,5.888057643001957,6.142057600998669,0,0.0
train,258,normal_002.csv,24,3072,3200,6.144055226999626,6.398055333000229,0,0.0
train,259,normal_002.csv,25,3200,3328,6.40005432900216,6.654053954000119,0,0.0
train,260,normal_002.csv,26,3328,3456,6.656055061001098,6.910053945000982,0,0.0
train,261,normal_002.csv,27,3456,3584,6.91205410800103,7.166055566998693,0,0.0
train,262,normal_002.csv,28,3584,3712,7.168054285000835,7.42205374400146,0,0.0
train,263,normal_002.csv,29,3712,3840,7.4240539070015075,7.67805564399896,0,0.0
train,264,normal_002.csv,30,3840,3968,7.680054584001482,7.93405809899923,0,0.0
train,265,normal_002.csv,31,3968,4096,7.93605846599894,8.190053778002039,0,0.0
train,266,normal_002.csv,32,4096,4224,8.19205390299976,8.446054845000617,0,0.0
train,267,normal_002.csv,33,4224,4352,8.448054304000834,8.70205396700112,0,0.0
train,268,normal_002.csv,34,4352,4480,8.704053908000787,8.958053960999678,0,0.0
train,269,normal_002.csv,35,4480,4608,8.960053826998774,9.214053769999737,0,0.0
train,270,normal_002.csv,36,4608,4736,9.216059562000735,9.47005382000134,0,0.0
train,271,normal_002.csv,37,4736,4864,9.472053908000817,9.726058443000513,0,0.0
train,272,normal_002.csv,38,4864,4992,9.72805506900113,9.98205408600188,0,0.0
train,273,normal_002.csv,39,4992,5120,9.984054008000385,10.238055229001477,0,0.0
train,274,normal_002.csv,40,5120,5248,10.240054040001269,10.494053909998913,0,0.0
train,275,normal_002.csv,41,5248,5376,10.49605829400025,10.750053922998632,0,0.0
train,276,normal_002.csv,42,5376,5504,10.752054029999272,11.006061012001735,0,0.0
train,277,normal_002.csv,43,5504,5632,11.00806085899967,11.262060730001394,0,0.0
train,278,normal_002.csv,44,5632,5760,11.264054948002013,11.518053929001326,0,0.0
train,279,normal_002.csv,45,5760,5888,11.520054222000908,11.774055333000431,0,0.0
train,280,normal_002.csv,46,5888,6016,11.776061791999382,12.03005388499878,0,0.0
train,281,normal_002.csv,47,6016,6144,12.03205408500071,12.286058197001694,0,0.0
train,282,normal_002.csv,48,6144,6272,12.288054804001147,12.542053897999722,0,0.0
train,283,normal_002.csv,49,6272,6400,12.54405406099977,12.798058301999845,0,0.0
train,284,normal_002.csv,50,6400,6528,12.800054595001711,13.0540538560017,0,0.0
train,285,normal_002.csv,51,6528,6656,13.056058056001348,13.310054058001697,0,0.0
train,286,normal_002.csv,52,6656,6784,13.312054054000328,13.566056111001672,0,0.0
train,287,normal_002.csv,53,6784,6912,13.568054329000006,13.822054071999446,0,0.0
train,288,normal_002.csv,54,6912,7040,13.82405419800125,14.07805586700124,0,0.0
train,289,normal_002.csv,55,7040,7168,14.080060290001713,14.334053902999583,0,0.0
train,290,normal_002.csv,56,7168,7296,14.336056233001727,14.590054773001611,0,0.0
train,291,normal_002.csv,57,7296,7424,14.592054732001998,14.846055050002178,0,0.0
train,292,normal_002.csv,58,7424,7552,14.848054213001888,15.102053827999043,0,0.0
train,293,normal_002.csv,59,7552,7680,15.104053934999683,15.35805532700033,0,0.0
train,294,normal_002.csv,60,7680,7808,15.360054415999912,15.614054105000832,0,0.0
train,295,normal_002.csv,61,7808,7936,15.616059563999444,15.870058217002224,0,0.0
train,296,normal_002.csv,62,7936,8064,15.872054860999924,16.126055199001712,0,0.0
train,297,normal_002.csv,63,8064,8192,16.128054491000512,16.382054069999867,0,0.0
train,298,normal_002.csv,64,8192,8320,16.38405458499983,16.638054237999313,0,0.0
train,299,normal_002.csv,65,8320,8448,16.640054344999953,16.894053813000937,0,0.0
train,300,normal_002.csv,66,8448,8576,16.896055790999526,17.150054388999706,0,0.0
train,301,normal_002.csv,67,8576,8704,17.152054273999966,17.40605540999968,0,0.0
train,302,normal_002.csv,68,8704,8832,17.408054387000448,17.662054151998746,0,0.0
train,303,normal_002.csv,69,8832,8960,17.664054148001014,17.918063932000223,0,0.0
train,304,normal_002.csv,70,8960,9088,17.920055225000397,18.174053843002184,0,0.0
train,305,normal_002.csv,71,9088,9216,18.17605907899997,18.430054290001863,0,0.0
train,306,normal_002.csv,72,9216,9344,18.43205411899908,18.68606016299964,0,0.0
train,307,normal_002.csv,73,9344,9472,18.688055881000764,18.94205381500069,0,0.0
train,308,normal_002.csv,74,9472,9600,18.944053884999448,19.19805544799965,0,0.0
train,309,normal_002.csv,75,9600,9728,19.200054518001707,19.454054063000516,0,0.0
train,310,normal_002.csv,76,9728,9856,19.45605859599891,19.710054178001883,0,0.0
train,311,normal_002.csv,77,9856,9984,19.71205421099876,19.966061441999045,0,0.0
train,312,normal_002.csv,78,9984,10112,19.968063678999897,20.22205378000217,0,0.0
train,313,normal_002.csv,79,10112,10240,20.2240539609993,20.478055822000897,0,0.0
train,314,normal_002.csv,80,10240,10368,20.48005441100031,20.73405410399937,0,0.0
train,315,normal_002.csv,81,10368,10496,20.73606065599961,20.99005460999979,0,0.0
train,316,normal_002.csv,82,10496,10624,20.992053865000344,21.246059542001603,0,0.0
train,317,normal_002.csv,83,10624,10752,21.248055741001732,21.50205414000084,0,0.0
train,318,normal_002.csv,84,10752,10880,21.504054265999,21.75805722000223,0,0.0
train,319,normal_002.csv,85,10880,11008,21.76005886400162,22.01405407800121,0,0.0
train,320,normal_002.csv,86,11008,11136,22.016059666999357,22.27005386300152,0,0.0
train,321,normal_002.csv,87,11136,11264,22.272054081000533,22.526062183998874,0,0.0
train,322,normal_002.csv,88,11264,11392,22.528055643000695,22.782054191000498,0,0.0
train,323,normal_002.csv,89,11392,11520,22.78405428000042,23.038054310000007,0,0.0
train,324,normal_002.csv,90,11520,11648,23.04005404700001,23.29406307699901,0,0.0
train,325,normal_002.csv,91,11648,11776,23.29605657299908,23.62160753900025,0,0.0
train,326,normal_002.csv,92,11776,11904,23.622481370999598,23.80605342600029,0,0.0
train,327,normal_002.csv,93,11904,12032,23.808052959000637,24.06205254499946,0,0.0
train,328,normal_002.csv,94,12032,12160,24.064052671001264,24.31805264699869,0,0.0
train,329,normal_002.csv,95,12160,12288,24.320052697999927,24.574052580999705,0,0.0
